DK	8270	Højbjerg	Region Midtjylland	1082	Aarhus Kommune	751			56.1112	10.2099	4
DK	8300	Odder	Region Midtjylland	1082	Aarhus Kommune	751			55.9731	10.153	4
DK	8310	Tranbjerg J	Region Midtjylland	1082	Aarhus Kommune	751			56.0901	10.1194	4
DK	8320	Mårslet	Region Midtjylland	1082	Aarhus Kommune	751			56.0636	10.1623	4
DK	8330	Beder	Region Midtjylland	1082	Aarhus Kommune	751			56.0602	10.2118	4
DK	8340	Malling	Region Midtjylland	1082	Aarhus Kommune	751			56.0363	10.1963	4
DK	8355	Solbjerg	Region Midtjylland	1082	Aarhus Kommune	751			56.0427	10.0863	4
DK	8361	Hasselager	Region Midtjylland	1082	Aarhus Kommune	751			56.1007	10.1065	4
DK	8362	Hørning	Region Midtjylland	1082	Aarhus Kommune	751			56.087	10.0372	4
DK	8380	Trige	Region Midtjylland	1082	Aarhus Kommune	751			56.2529	10.1484	4
DK	8381	Tilst	Region Midtjylland	1082	Aarhus Kommune	751			56.1938	10.1128	4
DK	8382	Hinnerup	Region Midtjylland	1082	Aarhus Kommune	751			56.2661	10.063	4
DK	8462	Harlev J	Region Midtjylland	1082	Aarhus Kommune	751			56.35	10.05	1
DK	8464	Galten	Region Midtjylland	1082	Aarhus Kommune	751			56.35	10.05	4
DK	8471	Sabro	Region Midtjylland	1082	Aarhus Kommune	751			56.2133	10.0344	4
DK	8520	Lystrup	Region Midtjylland	1082	Aarhus Kommune	751			56.4984	10.4689	4
DK	8530	Hjortshøj	Region Midtjylland	1082	Aarhus Kommune	751			56.2481	10.2653	4
DK	8541	Skødstrup	Region Midtjylland	1082	Aarhus Kommune	751			56.2635	10.3041	4
DK	8543	Hornslet	Region Midtjylland	1082	Aarhus Kommune	751			56.3155	10.3204	4
DK	8660	Skanderborg	Region Midtjylland	1082	Aarhus Kommune	751			56.0399	9.9272	4
DK	7160	Tørring	Region Midtjylland	1082	Ikast-Brande Kommune	756			55.85	9.4833	4
DK	7330	Brande	Region Midtjylland	1082	Ikast-Brande Kommune	756			55.9381	9.1218	4
DK	7361	Ejstrupholm	Region Midtjylland	1082	Ikast-Brande Kommune	756			55.9841	9.2818	4
DK	7362	Hampen	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.019	9.3551	4
DK	7400	Herning	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.1393	8.9738	4
DK	7430	Ikast	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.1388	9.1577	4
DK	7441	Bording	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.1441	9.2765	4
DK	7442	Engesvang	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.1707	9.3495	4
DK	7451	Sunds	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.2042	9.0127	4
DK	8600	Silkeborg	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.1697	9.5451	4
DK	8654	Bryrup	Region Midtjylland	1082	Ikast-Brande Kommune	756			56.0228	9.5183	4
DK	8765	Klovborg	Region Midtjylland	1082	Ikast-Brande Kommune	756			55.9319	9.491	4
